hyperedge_id,t,cluster_id,members,cluster_size,hyperedge_weight
SPA_002958,137,52,ABarpapaa|ABarppappa|Cappap|MSppapaa,4,1.0
SPA_002959,137,53,ABplpappa|ABprapaaaa|Daaa,3,1.0
SPA_002960,137,54,Cpapp|ABalapapap|ABplaaaaaa,3,1.0
SPA_002961,137,55,ABprppapp|ABalpaaapa|ABalpaappp,3,1.0
SPA_002962,137,56,ABprpaappa|ABpraapppa|ABprppaapa,3,1.0
SPA_002963,137,57,ABarappapa|ABpraappaa|ABprpaapap,3,1.0
SPA_002964,137,58,ABarapapap|ABaraapppp|MSpapaap|Earpa|MSaaappp,5,1.0
SPA_002965,138,0,ABalappaa|Cpaapp|Cpapap|Cpappd,4,1.0
SPA_002966,138,1,ABalapppp|ABplaappa|ABprpaaap|Dapp|ABplppppap|ABarppaapp|Capapa|Cappaa|Dppp|MSppapap,10,1.0
SPA_002967,138,2,ABalpapap|ABaraappa|MSaaaaa|MSpaaaa|ABprapappa|ABprapapaa|ABprapapap|MSapaaaa,8,1.0
SPA_002968,138,3,ABalppapp|ABaraappp|ABprappaap|ABprappapa|ABprpppaap,5,1.0
SPA_002969,138,4,ABarapapp|MSaaapp|MSpaapa|ABprpapppa|Cppaaa,5,1.0
SPA_002970,138,5,ABalapppa|ABarapppa|ABplpapppp|Eprpa|Eprpp,5,1.0
SPA_002971,138,6,ABarpaapp|ABarpappp|ABplapaaa|ABplaapppp|ABarppapaa|ABplapaapp|ABplappaaa|ABplppappa|ABplpppaaa,9,1.0
SPA_002972,138,7,ABarpapaa|ABplaapaa|ABplapappp|ABarppappa|ABplapppap|Cappap|MSppapaa,7,1.0
SPA_002973,138,8,ABarpapap|ABplaapap|ABplapappa|ABarppapap|ABplappaap|ABplappapa|ABplappapp|ABplapppaa|ABplppappp,9,1.0
SPA_002974,138,9,ABarppaap|ABplaapppa|ABplpaappp|Dpaa,4,1.0
SPA_002975,138,10,ABarppppp|ABprapaap|ABprapapa|ABplpaaapa|ABplpaapap|ABalpapapa|ABalpapapp|ABplpapaaa,8,1.0
SPA_002976,138,11,ABarppapp|ABplapapp|ABplaaapap,3,1.0
SPA_002977,138,12,ABplapppa|Eplp|ABalapappp|ABplaaaapp|MSaapaaa,5,1.0
SPA_002978,138,13,ABplppapp|Dpa|ABaraapppa|ABarpaapaa|MSpaapap|MSpapaaa|MSaaappa,7,1.0
SPA_002979,138,14,ABplppppa|MSaappp|MSpappa|ABarapppap|ABarappppa|ABpraaappa|ABprpaaaap|ABpraapapp|ABprpapaaa|ABprppaaaa|MSapappp|MSapppaa,12,1.0
SPA_002980,138,15,ABplppppp|ABarapaapa|ABalappppa|ABarappaaa,4,1.0
SPA_002981,138,16,ABpraapap|ABplppaapp|ABplppapap,3,1.0
SPA_002982,138,17,ABarpppap|ABprapaaa|ABplppaapa,3,1.0
SPA_002983,138,18,ABprappap|ABalppapaa|ABalpppapa|ABplpaaaaa|ABalpaaapa|ABalpaappp|ABalppppaa|ABplaapaap,8,1.0
SPA_002984,138,19,ABprapppa|ABalapaapp|ABalpaappa,3,1.0
SPA_002985,138,20,ABplaaapp|ABprpaaaa|MSppaaa|ABplappppp|Capppa|Capppp|ABplpppapa|ABplpppppa|MSppaaap,9,1.0
SPA_002986,138,21,ABprpappp|ABarapaapp|ABarapapaa|ABaraappap,4,1.0
SPA_002987,138,22,ABprppaaa|Ealpa|MSaapapp|Eplaa,4,1.0
SPA_002988,138,23,ABprppaap|ABalpapppp|ABaraapapp|Ealaa|MSaapaap,5,1.0
